ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,kfold
8.526169869777789,226.3867270033012,11837.42817022955,7.178898216885162,309.1436286987646,484.34548229063415,21.95091625254205,52.487201106674824,5.083014141516923,0.0,4
5.218989651481935,215.56488224332358,27008.191716412704,6.2877063376722155,334.60101306999,432.3288018334672,14.175878980982855,74.03531967832119,4.383942553936008,0.0,0
7.083560589377688,291.20367750888266,25959.91870845565,10.26678567820356,334.60101306999,456.84797481946435,13.678471029245125,80.38337178982509,3.3583534546716933,0.0,4
7.4587076827919985,258.56046409363233,10513.601591842205,8.615822304172227,334.60101306999,452.47314308659935,18.830302250651048,44.01308750713744,2.9380823972762586,0.0,1
11.027879862695197,279.0966882823575,13124.410446962687,7.211832594448409,320.0991525743508,386.3369179250843,8.138858640214078,48.6440379267296,4.178897908640168,0.0,4
6.729580190108561,292.93803661513,17975.85803763903,9.503840534898089,322.9802146275728,450.9644348346213,13.676222716709768,62.294476983961324,4.003458052258935,0.0,3
7.159398310953258,222.58999600625492,28955.105822676636,5.512279673579623,358.07387195268683,540.6314113279316,18.22204225580013,79.20944034942161,3.254926496664732,0.0,0
6.209697436775357,220.0923954984756,22611.07352405641,4.570603259981963,328.1250516952557,559.3817282750748,17.120118041754026,51.6205082848889,3.893766831260585,0.0,2
7.083560589377688,229.55160676646827,10491.143797427303,7.228231380834995,354.8027616812906,377.86368924744903,14.773950049536419,57.51646511939065,4.126407533121048,0.0,0
5.375895978926893,204.4867649580541,56868.164046775535,7.589275550330241,334.60101306999,503.9934637727761,15.221022810250794,57.82799203911127,4.174219639817962,0.0,4
8.697122159630041,217.226664870283,27752.305050184932,5.046112910985534,373.00921254635244,403.6607957093137,13.853667952485507,75.13954460824469,4.180567592572657,0.0,2
7.748928548486438,249.6169849135876,18940.241465502062,7.071072480807498,317.56536159053934,378.50785713597463,10.089033412182156,65.36655080129822,3.13694500654802,0.0,3
7.117917746068107,266.89020925088914,20067.87759944085,9.300840196288119,349.83006212660285,342.0766609716545,17.644129697152987,84.14785791706687,4.213567957421265,0.0,0
5.5242965308965095,207.91631500394783,26220.479024759257,6.039774653732926,380.53348962746435,485.4472715238402,17.008180314450765,51.221614205205974,4.033391217742071,0.0,1
10.201425755101074,241.57296966880313,8919.197410654924,4.595064188790584,307.24048265878713,341.4839519350312,18.630433629799064,68.66244753582545,3.9644495882197432,0.0,2
5.3681257542274565,241.7118699642813,32619.61778512214,7.794028223717237,352.10324698668023,445.7714691770236,12.088635213850337,108.0158419398943,2.0041425861250266,0.0,1
8.937802407855287,198.6907827569035,10562.765349688583,3.3894643778472355,371.9214263992343,490.4252176564736,17.085754992450273,61.27304740064221,2.831234425504209,0.0,3
8.12420782636168,258.2834058325601,26489.41951190024,8.236026754704733,318.8047371467771,441.7306771931073,10.18059844389732,64.09922489979381,4.72445657765958,0.0,4
7.184973118804081,251.8531100598315,25234.732782726587,4.911873863182554,284.48972472413163,394.1165576156746,12.532538333244627,23.251611018123217,3.665410662111125,0.0,4
6.369111631336883,286.11483340231,34457.10594293518,8.866129338796348,296.09563746906366,367.52228476638413,9.31826753890105,59.395269238980866,2.275903461382081,0.0,3
6.733493842280847,248.33655527827543,27430.746541694625,5.730276256948912,304.6827832534042,407.7899857048673,19.499026670078923,54.62572513810186,3.1780036047668685,0.0,4
8.27205509125987,254.99921975002053,24196.827489378447,8.143594603608104,333.6354956195226,510.7898732488677,15.262407524684345,71.13774371395475,5.140207742689406,0.0,3
8.746985976471965,199.16761441189846,22175.085951131332,5.154361211794682,370.11499446939683,417.4858248759786,15.997078526968648,72.27901932471842,4.7637305356972295,0.0,1
8.154840855474228,253.09122544159308,25621.07617582088,7.3468578168095915,367.9694103617877,607.9750731609197,11.907846743479224,72.49976153380527,3.696327574847777,0.0,3
9.045720545334614,272.9580597702944,22829.415652690517,7.305022454517778,293.8075724627758,568.8528629141497,15.462582771424293,44.67026428426127,4.213700443947227,0.0,2
8.184410006452293,217.41044451179687,17945.157185967833,3.7341444176042753,332.6993125975922,373.34075563239367,12.64083833166141,56.42559225114749,4.5990822001408915,0.0,3
7.636454091471839,289.7099650254073,18136.566395369162,10.781715630011396,352.30392390210625,525.0690600608643,8.742461294328718,55.71851213195103,3.332906497382808,0.0,1
7.617148870829692,247.38083269344563,27080.57353283288,7.077944261618984,345.9250005068397,339.1216463536928,8.652283221007036,60.2597024187457,2.3915400059994005,0.0,0
6.664934584402665,269.54389903551566,16477.65561674046,7.020190188297615,300.59163664932163,422.41358785515297,17.297685258211498,41.15078908801768,4.502138213738983,0.0,1
7.083560589377688,232.93577100745307,30647.120086042996,6.020351033940434,295.7112014688564,414.22515243193413,14.817284631836099,106.4867198108593,3.8557729636617117,0.0,4
8.81535795265852,259.10497472858714,26780.996597952784,6.919151246362724,329.8647982619031,440.5118942916543,7.2567506162628606,88.52829592006837,2.875880180472337,0.0,2
6.225152012969117,220.51506220415962,29533.9136367387,5.27010650210808,334.60101306999,390.21975114858014,17.70050986619479,75.63405904155269,2.770822652580127,0.0,0
8.567043820038332,210.9917577226356,23683.41500059271,3.982119783500827,361.031395071657,500.6175388823359,9.13216717199712,67.59122913468437,2.8049268236561344,0.0,0
3.3445885334830234,207.2538175203625,55335.00760991393,8.225290960361058,371.8928835955646,495.7361478071609,17.085609973919627,69.7374900678997,2.5751410309774503,0.0,4
7.083560589377688,249.4288665228276,20063.79513779336,9.235173308027788,345.36364800845496,423.08420130511877,9.87208068894692,43.25699974674722,4.565423281976806,0.0,0
7.083560589377688,243.02805260116887,21762.91895649904,6.954827616561159,332.3947717183677,407.3678256932218,18.3662129477426,46.09662417818871,4.344804944234699,1.0,3
7.083560589377688,223.50532346708493,28894.781780542628,3.9461061704290654,245.03025828332702,569.7343401265503,21.445849260481207,51.38971187375938,2.959749614118373,1.0,1
7.2034388489879815,219.21924855736148,22826.789508075093,5.9784390949538855,272.6371578394294,447.4758632363272,16.515654069644068,64.6209225796531,6.389161009216367,1.0,2
6.1504876009024425,291.66231304642935,6342.80765339765,9.305085192126484,422.08829966000434,364.49752585252264,12.445384227384617,83.35366138787501,3.5516558110150336,1.0,2
7.083560589377688,276.73298302400497,9660.963112601494,8.522843919980717,398.66935345413714,325.85590901039217,16.82155697181717,17.1156829336748,3.9592936152493454,1.0,0
6.767523658273503,254.52494639774562,21163.031545524344,4.927939106819523,251.80749711872863,345.01037583271005,13.319324170384775,79.9780094072075,3.3002534975545297,1.0,3
8.037430326921505,199.1891996188709,48410.775824687145,4.4510690736992755,268.95700898862947,403.0062057483384,12.571609696344336,66.44012912918953,2.5062381267412426,1.0,2
6.098156521472781,240.7697366749759,27777.20586231449,6.138287256767236,348.67551357621653,255.96463197125263,14.74188225637759,73.53963245501653,3.9773623643299727,0.0,1
8.546145555159878,228.62013512994892,23349.79022745525,7.347262623770362,353.56216585984896,423.4265995216606,12.462385264920707,108.96456802943516,3.5053001682135387,1.0,3
5.432512085237759,282.12546644185636,14970.952054190926,8.87589257068715,410.7335739563913,458.9697411014512,10.943248822952722,65.66321585708566,3.8744253151616057,1.0,3
7.7140893599548805,245.51217284345475,27337.26743459229,7.3265464444211785,322.81806944178317,357.9342033093425,10.746789193560783,63.837932912340705,3.1825828574638706,1.0,3
8.154531511065274,218.87282606657908,21361.50186347189,5.8940333587564435,334.60101306999,429.2783119911466,12.407668565189777,60.00236705683962,2.4604648669148372,1.0,1
7.083560589377688,240.9930583001998,23095.17720419869,6.177175088796217,299.10127030888265,424.9941302666953,13.566794433552086,51.01023315180075,2.9770474002446337,1.0,4
7.845879929236758,244.5588904520393,13770.165048500929,8.70235057940281,344.36593634640366,520.4106029860774,13.872801756435347,99.29059466917609,3.6671542049460966,1.0,0
5.694694238027411,291.48607279359044,7998.979321797951,7.8194548065563945,334.60101306999,487.1528068133754,15.564306961954156,69.01060274912847,3.870610799553027,1.0,2
8.419970682128989,236.49287947522788,13238.29441519191,3.693455219878437,308.88775201333067,473.7522773728418,17.31456505547082,48.898111659787844,3.962478314282775,0.0,0
7.083560589377688,251.08912641031998,19947.73928512838,7.073425259973383,337.976581684669,305.8620531503065,14.13899501280876,29.783142132758307,4.387208418499806,1.0,3
7.083560589377688,255.90219416652332,17538.294426427663,7.720995488065077,396.8370305432843,328.6416328698039,13.965453410173366,93.82987616150676,2.9997023209082743,1.0,0
7.741245058636744,269.01107715631497,22825.00427577836,8.391668212698608,364.73786088250085,531.1212605795932,15.415631395152257,73.8380701214078,3.7411433659749633,1.0,0
4.18749081481174,259.1480787771091,21810.01464491705,5.541301420416434,328.21931622927787,274.6130825120705,11.340144226195415,46.797597290033046,4.592959344095949,1.0,1
7.083560589377688,192.9194562494376,45141.990847004716,5.725829339016321,240.94361791136365,379.38542897170504,20.710552070757085,70.28338922009739,4.604724795804472,1.0,1
7.808012211560278,230.57380728907413,17038.03017770153,6.073553872418946,348.8166237231362,600.165545946643,12.197499340332493,81.70736187913101,4.165549905534822,1.0,0
7.9745216489238695,269.4671911702244,18767.961492434584,7.805573880021656,334.60101306999,374.2032304620488,14.630745697593207,76.60091117965156,4.011718108339787,0.0,3
7.083560589377688,263.81508214550576,12036.947854204358,9.489919614469086,349.91650781608087,294.1229948359197,12.524905500514688,74.78938320745698,3.8989158595296467,1.0,3
9.489600966499939,218.66151939408542,40032.71881543009,8.044396172652865,334.60101306999,364.8957411559858,14.273314238557232,102.68284617405872,4.300694899087453,1.0,1
7.457979826928165,234.2352001965192,14733.763567706861,7.170462743232459,336.41315883135405,492.7421798391557,9.0682538826383,82.69633834918345,4.497730795590357,1.0,2
7.992320364236402,280.953464064734,17076.96859929586,9.293931659806333,334.60101306999,532.9930540200298,14.554180973695493,68.75576819863521,4.342796788042317,1.0,1
7.746343115356286,263.0485354539253,21670.89847396301,8.15329209459263,362.1264382779594,467.1191209266236,21.535293301706968,43.303802577170686,3.678686031235552,1.0,3
8.275795629701165,214.12985149885913,22014.26971563074,5.438018313493965,308.4122360343616,361.7363150451818,20.162619444335558,78.6164924478214,4.721339549520146,1.0,3
6.879959452149452,214.3672300183897,44587.11746162326,2.436901496202456,219.8940478861624,564.1501045000363,16.626941961295284,67.64826015210646,5.6882069493614456,1.0,2
8.16776766297284,195.67682243463508,36185.98334870256,4.240709515556605,298.70534307085734,615.5638933746072,20.327074873529774,66.44012912918953,3.4106855396131177,1.0,3
7.083560589377688,265.4312219533245,19692.76920434317,5.64257899632506,326.92082194078165,395.93282934805785,15.668459657245233,77.94903618152837,3.2616513991274934,1.0,1
7.8758951354817865,277.0586784983701,12710.554262232854,6.998315962049439,347.1483712978469,455.47914743285986,6.168461912529137,63.24304403102222,4.238589203481522,0.0,0
6.578998162273409,249.18313781517932,22389.685296226548,7.012764564417447,369.8422265575209,418.30001451258863,6.164608220858535,105.51546038277851,3.6909294170343636,1.0,2
8.775485733684196,208.12817992429103,22113.696262655067,7.6266920955764625,305.5529585648406,490.82020782815897,15.797838550759575,83.04434548368145,4.393944466089358,1.0,2
6.8503020324159625,218.7589303995961,40588.73864140078,3.0675586326461355,266.1762337803018,310.51674395019245,16.110206752693312,72.47821679277631,3.0802967096198777,1.0,1
8.757110512347621,236.1932575933364,31041.18930496972,8.239953038009197,334.60101306999,418.2007972423192,18.34022020383126,72.41466227820398,3.8087930102433885,1.0,2
7.083560589377688,263.77410821463155,21687.778264914366,6.596230146052925,334.60101306999,393.85288340648833,11.898246335936772,57.460645004071004,3.2425454482885505,1.0,3
7.083560589377688,228.92874616378845,34383.902449454734,6.120959415669294,312.27200338851463,580.4837653197973,17.697126372352084,69.10774058496776,4.0058929921265065,1.0,3
8.073278952243731,242.589414168346,17106.743456070642,7.593920978852438,334.2227051111946,443.0037489254947,13.440381035401838,54.33128416300024,4.854312785522253,1.0,1
5.07827417522148,235.8622755941016,18125.9432086455,3.8009557014831947,275.80075500127896,538.2612512089131,11.430446639918936,80.45333076422355,3.6310423135307883,1.0,3
7.725332908074758,303.03938187941446,36478.042923040186,8.081950387131574,427.28870291699053,349.51632665631416,17.590844248946027,60.59888466227114,3.7248367036447,0.0,3
7.4449140149510376,253.8426362645912,25489.379836204927,7.870933580590969,414.305491238013,415.52561214175734,13.388100100193169,74.5278671569269,2.571391505704419,1.0,3
9.434005874654103,209.16173068165912,20475.1256345939,5.552522508038199,286.1402254590655,486.94701080632075,14.493349589814596,73.27977754804392,4.2010543638879385,1.0,4
5.803496975764157,243.97488203687283,19452.072413456368,3.8417904965563965,256.72185873907387,375.58261798949394,15.025615561874346,8.692012932983806,2.1817141666785806,1.0,0
7.61715192193207,233.4637156439454,33744.47161758657,5.921122434509695,370.29807099736166,337.333245131772,14.17059733578598,82.89692570719474,3.4225434306886307,1.0,3
9.008464334499552,199.38789249690942,35022.07890717107,5.28919592650932,334.60101306999,397.50477141460516,11.960102950449407,49.59544079724554,3.9110147074433415,1.0,4
5.422445767908819,256.0399710855017,18543.262261650903,5.187152051806349,307.4473399375006,392.1851288333403,10.60902320593031,67.60845000333295,2.9117513902604593,1.0,0
9.778181812741442,206.71133206532426,23335.97901675379,7.361298108960439,334.60101306999,366.64803682050695,10.929600366031805,75.44389227000642,4.143365318508068,1.0,0
5.204938762890717,283.65661612588224,17818.699299881024,6.995454406457112,334.60101306999,414.1088880461104,12.97141995763523,55.613331074344146,3.4395610185421366,1.0,1
4.872560878371033,275.47899579903543,16960.739441256836,6.773204267901912,323.78196521990316,364.4956042752687,15.797175611249184,80.07780267113448,3.9180057985839225,1.0,3
3.388090610523891,262.8028351472781,20230.43038757287,8.264970908631097,349.9011118732313,364.0179274416658,18.31333967189986,82.50287399017336,2.7986009482670484,0.0,4
7.793914804354769,215.73283816175064,25507.217047766044,7.563225353928398,359.0043130699961,408.5653115991678,15.402495720765595,66.44012912918953,4.220027670860786,1.0,3
7.890354273534903,230.93198872714905,32160.83873407084,7.468673464644742,361.02909658645484,354.65561925335413,11.351460375624336,60.40718733177518,3.209588058451998,1.0,1
7.535700190571214,272.5663715619062,14830.050781294749,6.3963487249385205,367.1573131366133,593.541487524029,17.836882353555875,59.801075820858536,4.208354353518171,1.0,3
8.722143776841188,202.39502269278444,28301.82175916988,3.34715071825148,248.8398721055591,478.4724513704105,15.25617258217083,79.65336757802164,3.2746286418408777,1.0,1
8.35263517558002,185.5244028491466,33662.693860939435,4.134980630095097,334.60101306999,407.2199717089917,14.525881938125492,55.70181500962777,3.9390113531068685,1.0,3
6.745306715080958,269.1985277007915,21872.143510663594,6.860698571366707,334.60101306999,383.15510163921334,16.931619464762303,74.20107997264363,3.9023525898765015,0.0,0
7.083560589377688,246.32831915689798,28415.48915755749,7.184968749057107,319.260383702764,504.5095105537428,15.128961660572411,47.25914365343354,4.052367137670618,1.0,3
9.30566048031861,214.69991721727826,39498.96409972436,6.6098746818101874,326.6182469629597,355.76193511994387,12.81718694831191,62.58611473983207,4.485070146526453,1.0,0
4.923178856199699,259.18056363342515,15990.454038232041,5.3433350964169595,350.40028815909056,414.5107627404978,11.50837221568535,84.64077496008485,3.329600783081267,1.0,2
6.143018479793688,198.2458633561581,34865.629444205384,3.3796520433085737,286.2002150088026,485.5502677053376,21.044359329513878,54.31352016954725,5.370403410374523,1.0,2
5.744504157048756,258.8439424695633,19457.94429172645,6.389138758464322,334.60101306999,372.16748979253606,15.70872925424997,82.43285396122954,3.5335001498780327,1.0,3
6.616649174874957,252.5547379194783,17063.47691851837,8.048563011393089,361.35742292482735,501.82906490003546,10.458994558356078,60.124183816701525,3.8817671783074488,1.0,1
7.083560589377688,227.5538371859803,24793.760485733823,6.0895318130340295,313.1042607077294,387.17128569872636,10.17519192022682,50.239122261058505,4.641041336188798,1.0,4
5.579517092707998,274.3902836782861,13289.506463369393,7.3938794582751814,369.6421471774764,385.38096947787244,20.329425810780698,104.69588148736014,4.0439146926024625,1.0,3
4.303574607482778,277.7809764550664,7323.607111173069,7.1856977882383966,327.4403117012825,423.00140363804877,13.011730021234523,68.86391758502856,2.010537157431691,1.0,2
7.310715695744376,236.59103107693832,21990.07225178044,8.132704348608383,334.60101306999,435.63786103561694,15.052810958042395,89.8891597533087,3.5788263404357843,1.0,4
6.417702476103476,236.08607390117282,33360.475532268436,5.269038132513434,375.4589680994832,519.9246527449088,17.953994429542984,103.43682693363176,4.046305671849512,1.0,0
7.083560589377688,232.07576456256112,23615.0077718616,5.1501829116712985,283.0567538592052,521.0496258266916,14.083608172919394,52.4165496496496,3.894061160472698,1.0,1
10.774318090075074,213.8689965202959,38037.65788504377,7.297386370419807,350.74534887325797,487.8283747201895,13.631521986200235,66.44012912918953,3.229834158576746,1.0,4
11.24450714270002,220.17754540998803,43533.96265596556,5.5836493765403965,341.7747127790159,346.5516547717247,16.194710422113854,59.60902634059388,2.9299527394001954,1.0,1
5.728823779303805,247.9657300989632,12932.895196840098,5.379681606837592,281.67717671784834,455.1746363241384,14.28150115959742,68.23980943913017,4.412173550093766,1.0,0
10.486808416025617,235.8618049313364,26453.308158441403,9.24395839402248,393.091364728685,465.8488445846984,16.081017650632802,47.51509251630574,3.8043521320295413,1.0,3
5.473603398247984,269.287035950364,14608.667955941097,5.316551069297431,334.60101306999,482.9018348231169,10.688581211804015,73.22100685692223,4.9578222414352044,1.0,2
7.083560589377688,229.00755013689945,37861.74482266081,3.6079034689161684,334.60101306999,545.1913948480063,17.650439535942702,64.18628834277817,5.11386970579597,1.0,4
6.770926884040843,232.5919561974532,26880.524850505426,4.9110509032453935,285.49062355982613,485.6539600577624,14.770441438488188,60.63077188968665,4.9105338203442015,1.0,0
7.083560589377688,263.2539269012343,23572.462612640626,4.671977649687977,301.4721081021638,460.056082803025,7.195387208534082,66.14179551194069,3.0938144500611764,1.0,2
6.320427822952782,261.08393346328097,11682.534127679064,6.6636120167448745,312.5229350625611,386.06955775089625,12.07842200407394,63.075462579188184,4.553380742681594,1.0,4
9.185417502207793,216.41539305010872,18074.273399551992,7.803507358859919,334.60101306999,544.8034327571197,8.294662175779859,59.778553551610216,4.186674617804839,1.0,2
7.9617214631655715,275.09065105407296,11551.520491038462,9.187263419910897,368.2111229301089,461.913445959799,15.016190533964998,79.80203918564304,2.2869434947281544,1.0,3
5.484151253504955,247.56514189532996,19378.663877835334,4.698920010822034,296.33613192326777,358.504033290411,18.818875533247517,76.52915276307124,4.438858459911646,1.0,3
7.186931122348115,228.26042394185802,34511.05780588384,4.679621209245566,296.5792640608306,488.099991794408,16.882540265989558,62.87189058549056,4.275645348013286,1.0,0
5.470802484400141,263.93436914588,18295.67573201396,5.738584827425282,334.60101306999,328.0534586249376,13.894267236562294,49.75745119325531,2.962852429032913,1.0,0
7.083560589377688,245.79345975013413,17382.732176233643,6.732017695142533,329.8728515830244,393.89990277230834,11.252085344409846,91.0019084268986,3.8434051958506017,1.0,1
3.637170625355805,289.717634978487,10102.794530900881,7.2273813448907065,338.2795386473586,519.2553233017943,13.923450253490085,49.76783413685951,5.4465657026167635,1.0,3
7.064789081428049,239.1656159222712,20567.450740989687,7.138432578197653,361.06808940563735,667.0291278078462,16.379830657005623,84.9421825992724,4.4016278345277335,1.0,2
6.632031568588184,252.4438237673278,24161.559789646864,7.659714503786524,370.3666985615402,356.9654045432206,17.13860167698486,61.32046989437964,3.3862942904685025,1.0,2
9.484703254003293,173.6808814439782,56351.701114346026,3.914899911966288,220.2985499579515,490.95306347394165,13.638432949702674,41.8462192332455,4.132274237892689,1.0,2
7.727421140658746,278.61661024582315,18768.246445226057,9.412097507626068,334.60101306999,338.95916903886587,8.338404553677929,66.7932137100115,4.6018020900028285,1.0,1
6.859323725529027,229.8426961772841,27567.68048030209,5.5807468584223985,228.09357346989026,401.704708041081,14.775554903689097,83.58493430779076,4.501980014505441,1.0,2
7.812804388310307,247.35777671251475,42551.14662639288,7.029837018567036,334.60101306999,452.6507745482448,14.771917242315604,66.44012912918953,6.204846358828903,0.0,3
5.846786697496673,262.93593417677084,19418.07201913974,8.13722298255859,334.60101306999,404.0578204965973,17.666933347904532,49.50336175160478,3.371110880826984,1.0,2
6.30000176658891,223.1241717722592,40682.44880842315,3.9380182874569662,303.3569716456804,495.7774564667838,18.84293088866045,64.92354586276029,3.7094371813849474,1.0,3
6.64646992248928,302.6101388901292,5517.17976319848,10.838298971941793,334.60101306999,349.3137033421608,12.035433304821293,76.63927002988565,4.387601741834643,1.0,4
7.31344675557596,209.4813624621593,23154.367129821603,3.8385187629345214,277.2952744720832,446.6222742085938,10.995084808165968,88.02753015246469,2.2206399231442355,1.0,2
6.572656388857353,243.42122431495395,14599.256723385908,5.859810667441138,314.8851693449768,354.00024175040886,17.448805580380892,53.20048042058222,2.8209272493496207,1.0,2
7.083560589377688,263.6830224959059,14102.174102603776,8.807673994075946,389.5328978286358,347.2960833477875,8.70742535873266,74.6967112842032,3.624635249622655,1.0,4
5.936057109968179,273.6961975292194,18062.002378790206,9.677912916937837,422.46713765857805,333.604231250292,14.403520823670574,51.983884509675185,3.9402823390379464,1.0,2
7.591089848316611,246.43969104667812,17444.97621462429,5.00226025447545,334.60101306999,527.3083080678149,14.90455297924562,85.89078435908438,4.531196012957704,1.0,1
6.875746152392153,242.79755010220833,25422.643359112222,7.266549317431,334.60101306999,511.7109819605693,10.890964944965146,68.40961681514814,3.3973025716037912,1.0,4
6.877456932576712,187.65310455234544,27433.892104772873,6.786710893158215,308.14220146436526,352.30134663447365,18.508845830232968,81.30841217121225,3.8276500717354445,0.0,4
8.016279103360878,261.8031945013927,14034.790609279893,9.492188893975076,390.0839089796477,501.18408209726715,14.61799105109308,35.680966450866215,4.308222881195556,1.0,4
8.783596632026192,250.70416906385918,19471.77024821692,7.110594911312157,320.48212252533926,335.04202920787037,16.416696356753487,74.68558080357451,3.4708854235987814,1.0,2
6.911698241358012,229.9875648543332,25612.453722961054,6.919899553833705,319.7330267655185,308.65551297677194,11.963904526950767,94.45517212884177,4.616641008449856,1.0,2
8.71924020683575,231.78699087581268,17431.224530258016,7.116399292416879,334.60101306999,299.3077406389721,14.532225488180394,55.50861300965746,3.912836036583348,1.0,4
5.9745832484802675,247.87661532746756,22543.561103066888,5.357846625673793,339.10263961772057,420.90913207222053,11.274090211338699,59.94143937592035,3.721974696238987,1.0,1
7.083560589377688,185.45314725649516,30212.13780147623,4.487550391208567,235.03073460561455,401.92596411383886,19.10415352421289,66.44012912918953,3.8408887616175593,1.0,3
7.083560589377688,272.44935331145854,10117.389248706075,7.721775705659934,356.9567275550133,518.3677538605142,14.163460937500968,41.031810729141895,3.1901277709099705,1.0,4
7.828740104752374,227.5014019831689,33337.41446005404,5.133965807827074,287.7377440610203,300.2236125954208,5.976941343599473,75.82942547959597,5.199446635796848,1.0,4
7.949964794513218,237.5630413329539,15171.3171362887,7.52846434370767,334.60101306999,416.7177429517199,20.64468804883607,88.17210547459494,3.3171524499122014,1.0,1
7.139428272590956,230.00886992684818,19863.116068019248,7.807147464200647,338.6922077109539,374.6281509291738,17.489470545910745,88.47684636996891,3.7715964921482765,1.0,0
7.083560589377688,274.2858691158495,20134.703151293103,7.672919496621555,359.9708172674289,487.4476561696495,11.038867252920834,49.260504353825105,4.314495017031872,1.0,2
7.968525869874919,207.2250394586096,27008.316685090158,4.411765886815989,334.60101306999,465.9454279578049,8.465283485419302,52.616187394436636,3.173879163212596,1.0,3
6.635894308187562,244.82367066473645,20339.32168052508,5.7280532840572524,308.70001545655623,422.6879888313687,15.999673995972486,57.758456899913405,4.523236865678159,1.0,3
6.2809782067551625,255.8970141678145,25973.108561221557,8.113085107033289,384.4165722390416,466.6489450553802,14.059710461541309,32.91402868490234,4.5994320137301585,1.0,2
7.083560589377688,281.58337315011454,27419.085855101166,6.831687770628326,370.0551209586096,284.76559655361467,9.683584600170416,72.49190878332557,4.197595209206819,0.0,0
5.068795502073681,262.4633928428586,22781.66934419021,5.025312431049869,317.84901598176407,493.5470180175628,14.600790618783646,77.32727435879853,4.362085653052907,1.0,3
7.083560589377688,215.68296299597588,32768.53277679762,6.004874552348848,286.3060964536009,537.3036749763996,15.948303170637624,59.843172929692976,3.4994530742113916,1.0,1
8.151248961954652,256.6211913992835,15662.2451456645,6.7046264410195215,336.36789209376303,565.6952835214793,14.966132683102934,72.87758491130192,2.7998833209288145,1.0,2
7.582941676733986,235.8198834496276,23073.085508902368,5.587462052592392,298.25088553088926,528.1535235245408,12.143457154669516,80.4275577600979,4.1640286193519485,1.0,3
7.871961402750839,270.3965496226324,12760.741961416854,7.771802425734433,360.83177063968435,360.9319162792149,15.803725520210305,84.27308044816242,2.93853628710008,1.0,1
5.3270235340963366,283.91447866430974,13580.923293508413,7.0576002617915945,357.16538407124716,448.6584986637445,10.154771985952019,55.34727137436414,4.85582125104602,1.0,0
10.550273273136211,235.93970526170227,32151.28420345396,8.629155517910824,334.60101306999,576.4843974220303,14.387960532198047,85.50839918963503,3.9513044626049236,1.0,1
7.471026670171208,228.00753407885492,15736.8857961236,6.573543642469872,277.8549674952368,411.7232184387207,11.390708839343839,58.35111933133285,3.7079740799650653,1.0,3
